path,sample,radius_m,angle_deg,target_x_m,target_y_m,final_x_m,final_y_m,theta1_deg,theta2_deg,theta3_deg
quarter_circle_workspace,8047,0.252,39.0,-0.12415921771284333,-0.161411261455441,-0.1241592862700556,-0.16141128273777858,101.99537787290535,-113.5073138345607,31.925202764365082
quarter_circle_workspace,8048,0.252,40.0,-0.12695680033401754,-0.1580175223589921,-0.12695685691354922,-0.15801754371944443,102.91649433271894,-113.61528481248199,32.26446763949661
quarter_circle_workspace,8049,0.252,40.99999999999999,-0.12981318578386145,-0.1546731246943922,-0.12981323171061349,-0.15467314595985768,103.8432443290238,-113.71388855366013,32.57646839141699
quarter_circle_workspace,8050,0.252,42.0,-0.13272750397969665,-0.15137908719756774,-0.1327275418754299,-0.15137910855614656,104.77654892739518,-113.80232094889524,32.85808242268958
quarter_circle_workspace,8051,0.252,43.0,-0.13569886719196902,-0.1481364132642504,-0.1356989007222519,-0.14813643531760187,105.71719989212384,-113.87996027532118,33.10675186426073
quarter_circle_workspace,8052,0.252,44.0,-0.1387263703146599,-0.1449460906443327,-0.13872640395118846,-0.1449461144357081,106.66587204978458,-113.94632620714687,33.3203865105669
quarter_circle_workspace,8053,0.252,45.0,-0.14180909114099002,-0.14180909114099005,-0.14180912994826417,-0.14180911816384145,107.62313355283798,-114.00104665135703,33.49728494806956
quarter_circle_workspace,8054,0.252,45.99999999999999,-0.14494609064433267,-0.13872637031465992,-0.1449461400936514,-0.13872640250616092,108.58945446094694,-114.04383100883689,33.636070513330104
quarter_circle_workspace,8055,0.252,47.0,-0.1481364132642504,-0.13569886719196905,-0.14813647907460342,-0.13569890691509118,109.5652139610944,-114.07444870070732,33.735639337076734
quarter_circle_workspace,8056,0.252,48.0,-0.15137908719756774,-0.13272750397969665,-0.15137913112214452,-0.13272753795836162,110.56893902079665,-114.06973584464917,33.720323927976054
quarter_circle_workspace,8057,0.252,49.0,-0.15467312469439218,-0.12981318578386145,-0.15467318210100445,-0.1298132285378958,111.58182556734698,-114.05348992446397,33.667446718035634
quarter_circle_workspace,8058,0.252,50.0,-0.15801752235899208,-0.12695680033401754,-0.15801759553970657,-0.12695685343454605,112.60417830024426,-114.0251980166267,33.57552332625619
quarter_circle_workspace,8059,0.252,50.99999999999999,-0.16141126145544096,-0.12415921771284336,-0.1614113346111884,-0.12415927250717149,113.65978052492704,-113.95420261231493,33.34573663552016
quarter_circle_workspace,8060,0.252,52.0,-0.16485330821793412,-0.12142129009110605,-0.16485338576512065,-0.12142134923103157,114.71907921083519,-113.87757166867125,33.09900040397591
quarter_circle_workspace,8061,0.252,53.0,-0.16834261416568383,-0.11874385146808222,-0.16834268236387423,-0.11874390660352378,115.80660926033504,-113.76265996969701,32.73151046203548
quarter_circle_workspace,8062,0.252,54.0,-0.17187811642229678,-0.11612771741751324,-0.17187818298081187,-0.11612777313278402,116.89249449934438,-113.64779357928172,32.36705683752034
quarter_circle_workspace,8063,0.252,55.0,-0.1754587380395364,-0.11357368483917407,-0.17545880715014184,-0.1135737439053519,117.98101678105938,-113.5271313494075,31.98725612347436
quarter_circle_workspace,8064,0.252,56.0,-0.17908338832537182,-0.1110825317161295,-0.17908346246987916,-0.1110825959678211,119.07445014287907,-113.3971858509662,31.581636636532576
quarter_circle_workspace,8065,0.252,57.0,-0.18275096317621317,-0.10865501687775317,-0.18275102803117593,-0.1086550763577769,120.19501097097644,-113.22539765482924,31.050697436485468
quarter_circle_workspace,8066,0.252,58.00000000000001,-0.18646034541323236,-0.10629187976858068,-0.186460408472979,-0.10629193960012392,121.31239989133898,-113.05349871168868,30.52521521927372
quarter_circle_workspace,8067,0.252,58.99999999999999,-0.19021040512266632,-0.10399384022306774,-0.1902104700017596,-0.10399390313228078,122.4312565792701,-112.87455030770779,29.98414382729269
quarter_circle_workspace,8068,0.252,59.99999999999999,-0.19399999999999998,-0.10176159824632147,-0.19400006856336616,-0.10176166581611983,123.55367199421104,-112.68480868544775,29.416855894070213
quarter_circle_workspace,8069,0.252,61.0,-0.19782797569792304,-0.09959583380087228,-0.19782803464011953,-0.09959589543522776,124.69921735263111,-112.45157904961266,28.72829018310443
quarter_circle_workspace,8070,0.252,62.0,-0.20169316617795552,-0.09749720659955044,-0.20169322298121925,-0.09749726813524606,125.83923993017319,-112.2188736325083,28.05046808679014
quarter_circle_workspace,8071,0.252,63.0,-0.20559439406563418,-0.09546635590453129,-0.20559445191622533,-0.09546642007375684,126.97878084648575,-111.97824316239658,27.358833063474986
quarter_circle_workspace,8072,0.252,64.0,-0.20953047100915248,-0.09350390033260994,-0.209530531334658,-0.09350396852451374,128.11976832865366,-111.72559076679835,26.642377147209867
quarter_circle_workspace,8073,0.252,65.0,-0.21350019804134374,-0.09161043766676422,-0.21350026147541348,-0.09161051064480209,129.26269665544592,-111.45888634279491,25.89644380603507
quarter_circle_workspace,8074,0.252,66.0,-0.21750236594489836,-0.08978654467406458,-0.21750241989258665,-0.08978661069654786,130.42323391706023,-111.14544802606864,25.032839925209032
quarter_circle_workspace,8075,0.252,66.99999999999999,-0.221535755620703,-0.08803277692998507,-0.22153580725270972,-0.0880328425439892,131.5756054395631,-110.83305049224676,24.185449059383668
quarter_circle_workspace,8076,0.252,68.0,-0.2255991384591902,-0.08634966864916957,-0.2255991904827247,-0.08634973657168506,132.72471557680842,-110.51175666387579,23.327181122305657
quarter_circle_workspace,8077,0.252,69.0,-0.2296912767145843,-0.08473773252270517,-0.2296913301748073,-0.08473780396420426,133.87212055020308,-110.17726078437944,22.4472700082372
quarter_circle_workspace,8078,0.252,70.0,-0.23381092388193148,-0.0831974595619511,-0.2338109791450433,-0.08319753509633052,135.01801127536123,-109.82767483687562,21.54182807665161
quarter_circle_workspace,8079,0.252,71.0,-0.2379568250767965,-0.08172931894897217,-0.23795688221515943,-0.08172939886869231,136.1620228917809,-109.46215746533672,20.609880891283122
quarter_circle_workspace,8080,0.252,72.0,-0.24212771741751327,-0.08033375789362132,-0.24212776530404728,-0.08033382957603272,137.31541927018725,-109.04721576011774,19.569332654662002
quarter_circle_workspace,8081,0.252,73.0,-0.24632233040987034,-0.07901120149731508,-0.24632237574042148,-0.07901127233797145,138.45775425580504,-108.63484073283529,18.55263069475045
quarter_circle_workspace,8082,0.252,74.0,-0.2505393863341162,-0.07776205262354363,-0.2505394313546927,-0.07776212535837129,139.59331919022108,-108.21331897719412,17.530425808535043
quarter_circle_workspace,8083,0.252,75.0,-0.25477760063416477,-0.07658669177515479,-0.2547776460857717,-0.07658676746904192,140.72323485887404,-107.77815013631964,16.492324569405746
quarter_circle_workspace,8084,0.252,75.99999999999999,-0.2590356823088837,-0.0754854769784489,-0.2590357283770268,-0.07548555605373068,141.84748378992788,-107.32764827342722,15.435157789973008
quarter_circle_workspace,8085,0.252,77.0,-0.26331233430534606,-0.07445874367412073,-0.26331238096010934,-0.07445882629443522,142.9656501655269,-106.86124135374503,14.358525170631408
quarter_circle_workspace,8086,0.252,78.0,-0.2676062539139246,-0.073506804615081,-0.2676063010379066,-0.07350689083357154,144.07719178594434,-106.37881401669813,13.26309822781181
quarter_circle_workspace,8087,0.252,79.0,-0.2719161331651107,-0.0726299497711887,-0.2719161719922648,-0.07263002668327292,145.1883590902252,-105.84596702421577,12.073628877449957
quarter_circle_workspace,8088,0.252,80.0,-0.27624065922793356,-0.07182844624092358,-0.27624070335562495,-0.07182853432459546,146.28058117794578,-105.35258188670187,10.990416365553891
quarter_circle_workspace,8089,0.252,81.0,-0.2805785148098618,-0.07110253817002529,-0.2805785526723665,-0.07110261948497748,147.3728976143904,-104.79549231810927,9.787348111157458
quarter_circle_workspace,8090,0.252,81.99999999999999,-0.28492837855806347,-0.0704524466771243,-0.28492841418029036,-0.070452527403566,148.453095996261,-104.23983975717492,8.607471562060676
quarter_circle_workspace,8091,0.252,83.0,-0.2892889254619028,-0.06987836978638684,-0.2892889600584941,-0.06987845201478977,149.52299418449502,-103.67537011075873,7.428418968477017
quarter_circle_workspace,8092,0.252,84.0,-0.29365882725655135,-0.06938048236719513,-0.2936588611448194,-0.0693805667939736,150.5829217254371,-103.098683276492,6.243224659118961
quarter_circle_workspace,8093,0.252,85.0,-0.2980367528275902,-0.0689589360808801,-0.2980367860205685,-0.06895902289967615,151.6327632841074,-102.50886404853905,5.050349335609685
quarter_circle_workspace,8094,0.252,86.0,-0.3024213686164804,-0.0686138593345243,-0.3024214010219882,-0.0686139485486766,152.6722950406625,-101.90592081442428,3.850177534624248
quarter_circle_workspace,8095,0.252,87.0,-0.30681133902677815,-0.06834535724184743,-0.3068113705168518,-0.0683454487766332,153.7012939272192,-101.29022557808635,2.643781032113071
quarter_circle_workspace,8096,0.252,88.0,-0.31120532683096974,-0.06815351159118788,-0.31120535726687804,-0.06815360533462428,154.7195734547869,-100.66231218242585,1.4324794329961277
quarter_circle_workspace,8097,0.252,89.00000000000001,-0.3156019935778046,-0.06803838082058938,-0.3156020176745272,-0.06803846415138755,155.7270829482492,-99.98659839169716,0.1494717732721388
quarter_circle_workspace,8098,0.252,90.0,-0.32,-0.068,-0.3200000260077581,-0.06800009291665246,156.7232816462935,-99.3585916041595,-1.0247663021224447
quarter_circle_workspace,8099,0.251,90.0,-0.32,-0.069,-0.320000002207826,-0.06900001941905198,157.0688551401088,-99.66754777574687,-1.276742981387082
quarter_circle_workspace,8100,0.251,89.00000000000001,-0.31561944598424185,-0.06903822851574581,-0.3156194946735565,-0.06903826326196963,156.07050967398138,-99.76834201237003,-1.0900151620422045
quarter_circle_workspace,8101,0.251,88.0,-0.31124022632767223,-0.06915290241820699,-0.3112403079838858,-0.06915292956163985,155.07459960984272,-100.19539143137474,-0.2940163673751685
quarter_circle_workspace,8102,0.251,87.0,-0.3068636749830211,-0.06934398677660197,-0.30686375777822084,-0.06934401461667776,154.0716774149357,-100.84669998810152,0.9353477979001968
quarter_circle_workspace,8103,0.251,86.0,-0.3024911250902245,-0.06961142338478415,-0.30249120923482764,-0.06961145204782883,153.05765307451293,-101.48466697918431,2.15825681666911
quarter_circle_workspace,8104,0.251,85.0,-0.2981239085703378,-0.06995513077897186,-0.29812399408030354,-0.06995516022046909,152.03270514649446,-102.10945345425914,3.374704306843574
quarter_circle_workspace,8105,0.251,84.0,-0.293763355719819,-0.0703750042625634,-0.29376344250296094,-0.07037503435225825,150.9970385850802,-102.7208514601019,4.583951616239487
quarter_circle_workspace,8106,0.251,83.0,-0.28941079480530796,-0.07087091593802819,-0.2894108827077795,-0.07087094650434898,149.95090157649457,-103.3184925715049,5.784891329703904
quarter_circle_workspace,8107,0.251,81.99999999999999,-0.28506755165902353,-0.07144271474586586,-0.2850676404906769,-0.07144274559942779,148.8945914187675,-103.90195368044054,6.976235939120265
quarter_circle_workspace,8108,0.251,81.0,-0.28073494927490206,-0.07209022651062041,-0.28073503882342016,-0.07209025745686308,147.8284554848925,-104.4708100675576,8.156615556728186
quarter_circle_workspace,8109,0.251,80.0,-0.27641430740560047,-0.07281325399393579,-0.2764143974446771,-0.07281328484009018,146.75288999049042,-105.02466154423655,9.32462858713791
quarter_circle_workspace,8110,0.251,79.0,-0.27210694216048725,-0.07361157695463635,-0.2721070324548637,-0.0736116075137167,145.66833776200113,-105.56314487780503,10.478868201420342
quarter_circle_workspace,8111,0.251,78.0,-0.26781416560474236,-0.0744849522158148,-0.2678142559135875,-0.07448498230903093,144.57528551704556,-106.08593923025185,11.617936422472438
quarter_circle_workspace,8112,0.251,77.0,-0.2635372853596899,-0.07543311373890596,-0.263537375439102,-0.07543314319721928,143.47426087121625,-106.5927680211036,12.740451890534622
quarter_circle_workspace,8113,0.251,75.99999999999999,-0.25927760420448337,-0.0764557727047249,-0.25927769380951854,-0.07645580136991863,142.3658291618979,-107.08339893589707,13.845054410273502
quarter_circle_workspace,8114,0.251,75.0,-0.25503641967926727,-0.07755261760144386,-0.2550365085657029,-0.07755264532690141,141.25059013145747,-107.5576429474345,14.930407856228214
quarter_circle_workspace,8115,0.251,74.0,-0.25081502368993325,-0.07872331431948196,-0.2508151116158672,-0.07872334097077553,140.12917449508802,-108.01535278756413,15.995202234782829
quarter_circle_workspace,8116,0.251,73.0,-0.24661470211459308,-0.07996750625327811,-0.24661478884193297,-0.07996753170862252,139.00224041354417,-108.45642109251088,17.03815530544573
quarter_circle_workspace,8117,0.251,72.0,-0.24243673441188818,-0.08128481440991647,-0.2424368197077562,-0.0812848385605205,137.87046989000558,-108.88077833791039,18.058013964512266
quarter_circle_workspace,8118,0.251,71.0,-0.23828239323125366,-0.0826748375245715,-0.2382824768693156,-0.08267486027490797,136.73456511027976,-109.28839062667262,19.05355549378335
quarter_circle_workspace,8119,0.251,70.0,-0.23415294402525713,-0.08413715218273701,-0.23415302578698652,-0.08413717345074316,135.59524474547524,-109.67925736650602,20.02358872669193
quarter_circle_workspace,8120,0.251,69.0,-0.2300496446641296,-0.08567131294920236,-0.2300497243400087,-0.08567133266642271,134.45324023587224,-110.05340886085699,20.96695515898477
quarter_circle_workspace,8121,0.251,68.0,-0.2259737450526061,-0.08727685250373637,-0.22597382244326644,-0.0872768706154141,133.30929207402443,-110.41090383046667,21.882530018426753
quarter_circle_workspace,8122,0.251,66.99999999999999,-0.22192648674919224,-0.0889532817834375,-0.2219265799588941,-0.0889533068910361,132.1816375947761,-110.71173164122537,22.66421589304916
quarter_circle_workspace,8123,0.251,66.0,-0.21790910258797414,-0.09070009013170718,-0.21790918306646564,-0.09070010859706389,131.02703663162174,-111.0578318280135,23.576896123584216
quarter_circle_workspace,8124,0.251,65.0,-0.21392281630308446,-0.09251674545380087,-0.21392290735954245,-0.09251676801323627,129.89564953756874,-111.33789179636946,24.326308853814837
quarter_circle_workspace,8125,0.251,64.0,-0.20996884215594158,-0.09440269437890911,-0.20996893677545647,-0.09440271769621453,128.7588760700149,-111.61696865505425,25.08323747849788
quarter_circle_workspace,8126,0.251,63.0,-0.20604838456537375,-0.09635736242871967,-0.20604847869562926,-0.09635738465038929,127.62032967587383,-111.88781986825414,25.827951077753863
quarter_circle_workspace,8127,0.251,62.0,-0.2021626377407414,-0.09838015419240936,-0.20216272912777494,-0.09838017438128699,126.48229123787638,-112.14680486186346,26.549734466852318
quarter_circle_workspace,8128,0.251,61.0,-0.19831278531816937,-0.10047045350801168,-0.19831287271908235,-0.10047047123630425,125.3463101234268,-112.39214707577688,27.242607346977536
quarter_circle_workspace,8129,0.251,59.99999999999999,-0.19449999999999998,-0.10262762365010591,-0.19450008272519398,-0.10262763876314086,124.21352850408007,-112.6230324463203,27.90308252238226
quarter_circle_workspace,8130,0.251,58.99999999999999,-0.1907254431975764,-0.10485100752376983,-0.19072553979224927,-0.10485102677176328,123.10610677745392,-112.80396854520154,28.426580484654348
quarter_circle_workspace,8131,0.251,58.00000000000001,-0.18699026467746557,-0.10713992786473708,-0.1869903463035493,-0.1071399408669119,121.97227029641677,-113.02246439949558,29.06598507670928
quarter_circle_workspace,8132,0.251,57.0,-0.1832956022112282,-0.1094936874456986,-0.18329569118009992,-0.10949370192649545,120.86971853891569,-113.18501054902114,29.546922667742276
quarter_circle_workspace,8133,0.251,56.0,-0.17964258122884255,-0.11191156928868454,-0.17964267091322372,-0.11191158293422868,119.76622801163379,-113.34495475234766,30.024716523925786
quarter_circle_workspace,8134,0.251,55.0,-0.17603231447588744,-0.11439283688346308,-0.17603240083064092,-0.11439284842938538,118.6652313772211,-113.4972657776883,30.484031643614014
quarter_circle_workspace,8135,0.251,54.0,-0.17246590167458925,-0.1169367344118882,-0.17246598238463073,-0.1169367432931341,117.56894446156888,-113.63914964443093,30.91580671149997
quarter_circle_workspace,8136,0.251,53.0,-0.1689444291888359,-0.1195424869781295,-0.16894452101242308,-0.11954249774364152,116.50101905383846,-113.73737794031514,31.216975060144456
quarter_circle_workspace,8137,0.251,52.0,-0.16546896969325978,-0.12220930084471279,-0.1654690642227903,-0.12220931102922401,115.43151832015269,-113.83631871330196,31.522250045755527
quarter_circle_workspace,8138,0.251,50.99999999999999,-0.16204058184649078,-0.12493636367430033,-0.1620406732531862,-0.12493637176299693,114.36414688693637,-113.93076074363651,31.81547688681613
quarter_circle_workspace,8139,0.251,50.0,-0.15866030996867864,-0.12772284477713652,-0.15866039456666853,-0.12772285004123812,113.30142005149521,-114.01742853181975,32.08616986784842
quarter_circle_workspace,8140,0.251,49.0,-0.15532918372338267,-0.13056789536408422,-0.15532927795623325,-0.1305679013437156,112.26801153058862,-114.06311540565576,32.22947580799536
quarter_circle_workspace,8141,0.251,48.0,-0.15204821780392658,-0.13347064880517406,-0.15204831325894988,-0.13347065353320192,111.23424827741948,-114.10894231281308,32.373670264089526
quarter_circle_workspace,8142,0.251,47.0,-0.1488184116243129,-0.13643022089358822,-0.14881850201861768,-0.13643022321054615,110.20298883334911,-114.15106681721929,32.506614158622746
quarter_circle_workspace,8143,0.251,45.99999999999999,-0.14564074901479165,-0.1394457101149986,-0.1456408301245895,-0.13944570955570165,109.17632644707109,-114.18676796203592,32.619588295883574
quarter_circle_workspace,8144,0.251,45.0,-0.14251619792217657,-0.1425161979221766,-0.14251626727770916,-0.14251619455835046,108.15579172238093,-114.21412085750727,32.70633555049896
quarter_circle_workspace,8145,0.251,44.0,-0.13944571011499857,-0.14564074901479168,-0.1394457666422494,-0.14564074329018534,107.14249613252801,-114.23176230374294,32.76237546651651
quarter_circle_workspace,8146,0.251,43.0,-0.1364302208935882,-0.1488184116243129,-0.1364303092127037,-0.1488184438212332,106.15497888266677,-114.21523355468013,32.70980916777979
quarter_circle_workspace,8147,0.251,42.0,-0.13347064880517406,-0.15204821780392658,-0.13347073112928423,-0.15204824719449567,105.16986729808319,-114.19540317844557,32.646916215924165
quarter_circle_workspace,8148,0.251,40.99999999999999,-0.13056789536408422,-0.1553291837233827,-0.13056796863359152,-0.1553292100789489,104.18864293269472,-114.1703035452703,32.56743449086095
quarter_circle_workspace,8149,0.251,40.0,-0.12772284477713652,-0.15866030996867866,-0.12772290767740097,-0.15866033352846476,103.21244502528701,-114.13833951311315,32.466409110271854
quarter_circle_workspace,8150,0.251,39.0,-0.1249363636743003,-0.1620405818464908,-0.12493641650721536,-0.16204060317775637,102.24214417054148,-114.09822787677787,32.33993590011415
quarter_circle_workspace,8151,0.251,37.99999999999999,-0.12220930084471279,-0.1654689696932598,-0.1222093453288762,-0.16546898955032988,101.27838682611767,-114.0489305734025,32.184959522349466
quarter_circle_workspace,8152,0.251,37.0,-0.1195424869781295,-0.1689444291888359,-0.11954252602715966,-0.16894444838515318,100.32163073207367,-113.98960133632936,31.99911240202737
quarter_circle_workspace,8153,0.251,36.0,-0.1169367344118882,-0.17246590167458925,-0.11693677191709116,-0.17246592097316438,99.37217336205245,-113.91954334803057,31.780586178906336
quarter_circle_workspace,8154,0.251,35.0,-0.11439283688346308,-0.17603231447588744,-0.11439287751337632,-0.17603233449911354,98.43017497733317,-113.83817582658573,31.528029094959344
quarter_circle_workspace,8155,0.251,34.0,-0.11191156928868454,-0.17964258122884252,-0.11191161831021906,-0.17964260238655502,97.4956774688377,-113.74500783110211,31.240464065087984
quarter_circle_workspace,8156,0.251,33.0,-0.10949368744569857,-0.1832956022112282,-0.10949375056735616,-0.18329562464508142,96.56861989502153,-113.63961787868062,30.917223239521718
quarter_circle_workspace,8157,0.251,32.0,-0.10713992786473708,-0.18699026467746557,-0.10714001110027084,-0.18699028821953817,95.64885142047977,-113.52163822701428,30.557895710919748
quarter_circle_workspace,8158,0.251,31.0,-0.1048510075237698,-0.19072544319757642,-0.10485106750070708,-0.19072546343659183,94.75301492097823,-113.36507180311476,30.085137094109704
quarter_circle_workspace,8159,0.251,29.999999999999996,-0.10262762365010589,-0.19450000000000003,-0.10262770026621044,-0.1945000217088035,93.86227740600232,-113.1966449141078,29.58150126388505
quarter_circle_workspace,8160,0.251,29.000000000000004,-0.10047045350801168,-0.1983127853181694,-0.10047054976774407,-0.198312807948287,92.97660412884659,-113.01553212534037,29.045520374058746
quarter_circle_workspace,8161,0.251,28.0,-0.09838015419240934,-0.20216263774074142,-0.09838025147590826,-0.2021626585604063,92.11602733597793,-112.78748472866188,28.37862737791402
quarter_circle_workspace,8162,0.251,27.0,-0.09635736242871967,-0.20604838456537378,-0.09635744789266643,-0.20604840247703954,91.27221151416911,-112.522023506804,27.61307063832505
quarter_circle_workspace,8163,0.251,26.0,-0.09440269437890908,-0.20996884215594158,-0.0944027783963196,-0.2099688582866452,90.42104271837064,-112.25847352307007,26.863947888856124
quarter_circle_workspace,8164,0.251,25.0,-0.09251674545380087,-0.21392281630308446,-0.09251683371795036,-0.21392283100627066,89.56678192552157,-111.98952975961198,26.110230370772346
quarter_circle_workspace,8165,0.251,24.0,-0.09070009013170718,-0.21790910258797416,-0.09070018610580757,-0.21790911578640168,88.71150583145216,-111.71087642141079,25.340254466767608
quarter_circle_workspace,8166,0.251,22.999999999999996,-0.08895328178343748,-0.2219264867491923,-0.08895336943203686,-0.22192649805809034,87.87181809456496,-111.38740646515963,24.459823556278064
quarter_circle_workspace,8167,0.251,22.0,-0.08727685250373637,-0.2259737450526061,-0.08727694050044174,-0.22597375470000308,87.02450765111223,-111.06336181394585,23.591555312485553
quarter_circle_workspace,8168,0.251,21.0,-0.08567131294920236,-0.23004964466412964,-0.08567140566969762,-0.23004965252564863,86.17310263860406,-110.73135132045131,22.71553094848336
quarter_circle_workspace,8169,0.251,20.0,-0.08413715218273699,-0.23415294402525716,-0.08413723533414896,-0.23415295059673924,85.33220195023621,-110.35538125701301,21.739354260113508
quarter_circle_workspace,8170,0.251,18.999999999999996,-0.08267483752457147,-0.2382823932312537,-0.0826749366449921,-0.2382823972176663,84.46912661375413,-110.01270540770193,20.863548479178206
quarter_circle_workspace,8171,0.251,18.0,-0.08128481440991647,-0.2424367344118882,-0.08128490844763735,-0.24243673704420604,83.61954061968595,-109.6129187758891,19.857811930397975
quarter_circle_workspace,8172,0.251,17.0,-0.07996750625327811,-0.24661470211459308,-0.07996760193679923,-0.24661470287430645,82.76158155729762,-109.20959505510443,18.85980668684607
quarter_circle_workspace,8173,0.251,16.0,-0.07872331431948196,-0.25081502368993325,-0.07872339867096191,-0.25081502408199524,81.90804074251864,-108.76293537400166,17.77310588000264
quarter_circle_workspace,8174,0.251,14.999999999999998,-0.07755261760144386,-0.25503641967926727,-0.0775527163050669,-0.25503641659147747,81.03282260683218,-108.35331125044196,16.792766366091634
quarter_circle_workspace,8175,0.251,14.0,-0.0764557727047249,-0.2592776042044834,-0.07645586512779436,-0.25927760037610964,80.16496354056851,-107.88442111666744,15.688785248761304
quarter_circle_workspace,8176,0.251,13.0,-0.07543311373890596,-0.2635372853596899,-0.0754332068858776,-0.2635372797857884,79.28664532080346,-107.41386830691194,14.599440621179511
quarter_circle_workspace,8177,0.251,12.0,-0.07448495221581478,-0.2678141656047424,-0.07448504893966311,-0.26781415771649186,78.40008377435535,-106.9335959961165,13.505818208753649
quarter_circle_workspace,8178,0.251,11.0,-0.07361157695463635,-0.27210694216048725,-0.07361166314210416,-0.2721069347832552,77.5128265203104,-106.4056807380666,12.323913234775135
quarter_circle_workspace,8179,0.251,10.0,-0.07281325399393579,-0.27641430740560047,-0.07281333902717016,-0.2764142987948674,76.61272366717775,-105.88300102558968,11.173522517513243
quarter_circle_workspace,8180,0.251,9.0,-0.07209022651062041,-0.28073494927490206,-0.07209031376975322,-0.2807349386802386,75.70263915978033,-105.35319783980611,10.026566997167551
quarter_circle_workspace,8181,0.251,8.0,-0.07144271474586583,-0.2850675516590236,-0.07144280548073079,-0.2850675386837,74.78329290508522,-104.81166632730779,8.873155288749395
quarter_circle_workspace,8182,0.251,7.0,-0.07087091593802819,-0.289410794805308,-0.070871010581784,-0.28941077920237696,73.85467277698629,-104.25684619498006,7.710353197157038
quarter_circle_workspace,8183,0.251,6.0,-0.0703750042625634,-0.293763355719819,-0.07037508902506953,-0.2937633413745848,72.92000675297643,-103.65309332150206,6.465720107544785
quarter_circle_workspace,8184,0.251,5.0,-0.06995513077897186,-0.2981239085703378,-0.069955227717213,-0.2981238890321049,71.96972072466751,-103.09224051970506,5.327941807679674
quarter_circle_workspace,8185,0.251,4.0,-0.06961142338478415,-0.3024911250902246,-0.06961151320835758,-0.30249110623946446,71.01314811164046,-102.46850020699102,4.082478788644107
quarter_circle_workspace,8186,0.251,3.0,-0.06934398677660197,-0.3068636749830211,-0.06934407606394545,-0.30686365478805366,70.04449022223392,-101.84907416212164,2.865388247618861
quarter_circle_workspace,8187,0.251,2.0,-0.06915290241820699,-0.3112402263276723,-0.06915299335630362,-0.31124020402274666,69.06476338973343,-101.22379261887465,1.655847899058424
quarter_circle_workspace,8188,0.251,1.0,-0.06903822851574581,-0.31561944598424185,-0.06903832179197035,-0.31561942124765646,68.07418758819375,-100.5893922877756,0.4473601333291741
quarter_circle_workspace,8189,0.251,0.0,-0.069,-0.32,-0.06900009576028418,-0.31999997268358266,67.0727810362267,-99.9451373520219,-0.7614774457223393
quarter_circle_workspace,8190,0.25,0.0,-0.07,-0.32,-0.07000002087885031,-0.3199999974852815,67.41894030500096,-100.25243501140186,-1.0152294963606232
quarter_circle_workspace,8191,0.25,1.0,-0.07003807621090219,-0.31563689839067915,-0.07003810989321872,-0.3156368513277811,68.4201441981355,-100.34520518016176,-0.8428188185761741
quarter_circle_workspace,8192,0.25,2.0,-0.07015229324522607,-0.3112751258243748,-0.07015232770775982,-0.31127504482485874,69.4227784064467,-100.7673460838486,-0.0535810444841374
quarter_circle_workspace,8193,0.25,3.0,-0.07034261631135655,-0.3069160109392641,-0.07034265393524165,-0.306915930516968,70.41762805438975,-101.41844225888643,1.179079266991001
quarter_circle_workspace,8194,0.25,4.0,-0.07060898743504396,-0.30256088156396865,-0.07060902753824201,-0.3025608024384036,71.4011991110542,-102.05942132299306,2.411543727853168
quarter_circle_workspace,8195,0.25,5.0,-0.07095132547706362,-0.29821106431308547,-0.07095136754945751,-0.2982109869746047,72.37358544039317,-102.68870275587905,3.640675594715966
quarter_circle_workspace,8196,0.25,6.0,-0.07136952615793168,-0.2938678841830866,-0.07136956978197384,-0.29386780898912246,73.33496932606741,-103.30519652424064,4.86411842591874
quarter_circle_workspace,8197,0.25,7.0,-0.07186346208966951,-0.28953266414871315,-0.07186350689768933,-0.28953259137405385,74.2856015376377,-103.90809024119758,6.079929058066779
quarter_circle_workspace,8198,0.25,8.0,-0.07243298281460742,-0.28520672475998365,-0.07243302846693174,-0.2852066546226558,75.22579172104612,-104.49673918032035,7.286386531816695
quarter_circle_workspace,8199,0.25,9.0,-0.07307791485121556,-0.28089138373994227,-0.07307796102571441,-0.28089131641447845,76.15590320610977,-105.07060949395746,8.481893536635589
quarter_circle_workspace,8200,0.25,10.0,-0.073798061746948,-0.27658795558326743,-0.07379810813469366,-0.2765878912076215,77.07634953222224,-105.6292487349167,9.664926211072368
quarter_circle_workspace,8201,0.25,11.0,-0.07459320413808401,-0.2722977511558638,-0.07459326789412153,-0.2722976779560353,77.99665015809832,-106.11999972364674,10.720614246781482
quarter_circle_workspace,8202,0.25,12.0,-0.07546309981654858,-0.26802207729556016,-0.07546315397408411,-0.2680220136484928,78.89504467684309,-106.67422350070592,11.932271928706516
quarter_circle_workspace,8203,0.25,13.0,-0.0764074838036912,-0.26376223641403373,-0.07640755059695989,-0.2637621679763374,79.79785823057246,-107.14865484822845,12.986618001038863
quarter_circle_workspace,8204,0.25,14.0,-0.07742606843100089,-0.25951952610008305,-0.07742612274200324,-0.25951946822791355,80.67838553897194,-107.67522632882486,14.176340815178927
quarter_circle_workspace,8205,0.25,14.999999999999998,-0.07851854342773293,-0.2552952387243698,-0.07851860793518385,-0.25529517788158496,81.56681770747406,-108.12273342419046,15.204325209582318
